loss,"[0.08690501004457474, 0.043798428028821945, 0.0394602008163929, 0.035948749631643295, 0.03439275547862053, 0.03366987407207489, 0.03275241702795029, 0.03204800561070442, 0.031345434486866, 0.030834147706627846, 0.0304668378084898, 0.029956430196762085, 0.0296633318066597, 0.02916225790977478, 0.028963565826416016, 0.028613949194550514, 0.028304455801844597, 0.02815154194831848, 0.027705542743206024, 0.027325306087732315, 0.027142303064465523, 0.026860175654292107, 0.026604896411299706, 0.026185275986790657, 0.026026705279946327, 0.025629693642258644, 0.025435151532292366, 0.024993781000375748, 0.02491302788257599, 0.024625185877084732, 0.024321017786860466, 0.02397705614566803, 0.023743579164147377, 0.023466885089874268, 0.023051176220178604, 0.022808628156781197, 0.02268274314701557, 0.022262759506702423, 0.02220042236149311, 0.021790361031889915, 0.021663619205355644, 0.02143547125160694, 0.02118857577443123, 0.020870443433523178, 0.020608166232705116, 0.020415371283888817, 0.020265914499759674, 0.020138876512646675, 0.01996181346476078, 0.019800076261162758, 0.019511861726641655, 0.019436337053775787, 0.01914592646062374, 0.01911899447441101, 0.0189502090215683, 0.018860187381505966, 0.018769675865769386, 0.018576309084892273, 0.018481019884347916, 0.018308231607079506, 0.01824546791613102, 0.017980126664042473, 0.017977392300963402, 0.017910681664943695, 0.017680931836366653, 0.01773514598608017, 0.0176077987998724, 0.017440050840377808, 0.01736999675631523, 0.017242327332496643, 0.01725657284259796, 0.017085272818803787, 0.01702871359884739, 0.016853753477334976, 0.016888242214918137, 0.016672277823090553, 0.016632668673992157, 0.016557762399315834, 0.016462838277220726, 0.016435829922556877, 0.016385508701205254, 0.01628366857767105, 0.016165638342499733, 0.01621396280825138, 0.016042744740843773, 0.015976179391145706, 0.015867261216044426, 0.015866369009017944, 0.015792302787303925, 0.01571902073919773, 0.01563345640897751, 0.015653420239686966, 0.01561862975358963, 0.015436060726642609, 0.015394795686006546, 0.015404676087200642, 0.015395875088870525, 0.015318095684051514, 0.015181084163486958, 0.015197007916867733, 0.015140026807785034, 0.015019148588180542, 0.015033041127026081, 0.014947587624192238, 0.014940565451979637, 0.01483739260584116, 0.014754608273506165, 0.014774156734347343, 0.014693515375256538, 0.014667769894003868, 0.01464130636304617, 0.014570513740181923, 0.014543704688549042, 0.014497446827590466, 0.014467264525592327, 0.014422660693526268, 0.014369321055710316, 0.014348050579428673, 0.014278655871748924, 0.014241768047213554, 0.014171586371958256, 0.014106355607509613, 0.014120325446128845, 0.014193054288625717, 0.014057768508791924, 0.013987603597342968, 0.013948313891887665, 0.01397518627345562, 0.013955194503068924, 0.013857526704668999, 0.013825939036905766, 0.013844878412783146, 0.013782016932964325, 0.013735712505877018, 0.013745211996138096, 0.013720432296395302, 0.013699636794626713, 0.013632948510348797, 0.013562317006289959, 0.013573458418250084, 0.013535838574171066, 0.013522779569029808, 0.013475442305207253, 0.013439064845442772, 0.013436464592814445, 0.013394092209637165, 0.01333377230912447, 0.013325484469532967, 0.013287067413330078, 0.013222100213170052]"
mse,"[0.3680397570133209, 0.17873933911323547, 0.15991806983947754, 0.14483456313610077, 0.13812224566936493, 0.13502727448940277, 0.13109838962554932, 0.12827089428901672, 0.125297412276268, 0.12351018190383911, 0.1219388097524643, 0.1200384646654129, 0.1190042793750763, 0.11711765825748444, 0.11618904769420624, 0.11495505273342133, 0.1136423721909523, 0.11297259479761124, 0.11145861446857452, 0.10968741029500961, 0.10912914574146271, 0.10802678018808365, 0.10702463239431381, 0.1054103821516037, 0.10493739694356918, 0.10340242832899094, 0.1026260107755661, 0.10105418413877487, 0.10075538605451584, 0.09964466094970703, 0.0985444039106369, 0.09753277897834778, 0.09642080962657928, 0.09548135101795197, 0.09379587322473526, 0.09286649525165558, 0.09264525026082993, 0.09085357189178467, 0.09070094674825668, 0.0893058106303215, 0.08869234472513199, 0.0878525897860527, 0.08694708347320557, 0.08566104620695114, 0.08478188514709473, 0.08390839397907257, 0.08330659568309784, 0.08297017961740494, 0.08220186084508896, 0.08166030794382095, 0.0804118737578392, 0.080235056579113, 0.07910613715648651, 0.07905873656272888, 0.07838136702775955, 0.07803434878587723, 0.07777509093284607, 0.07691802829504013, 0.07658073306083679, 0.07595136016607285, 0.07578400522470474, 0.07463627308607101, 0.07474472373723984, 0.07458557933568954, 0.07357889413833618, 0.07383478432893753, 0.0734279602766037, 0.07274983078241348, 0.07244662940502167, 0.0720217153429985, 0.0719832256436348, 0.0714053139090538, 0.07123865187168121, 0.07052955031394958, 0.0708162784576416, 0.06994043290615082, 0.06973204016685486, 0.06940530240535736, 0.06907173991203308, 0.06901656091213226, 0.06884009391069412, 0.06851129978895187, 0.06799349933862686, 0.06815066188573837, 0.06764474511146545, 0.06718111783266068, 0.06687803566455841, 0.06685760617256165, 0.06655243039131165, 0.06632894277572632, 0.06598544120788574, 0.06611982733011246, 0.06594813615083694, 0.06534300744533539, 0.065059132874012, 0.06509217619895935, 0.06513480842113495, 0.06486427038908005, 0.06433358788490295, 0.06443216651678085, 0.06426376104354858, 0.06378582864999771, 0.06385266780853271, 0.06350333243608475, 0.06346584111452103, 0.06298108398914337, 0.06270664185285568, 0.06285397708415985, 0.06238427385687828, 0.06243810057640076, 0.0623062439262867, 0.06196396052837372, 0.061917245388031006, 0.06178256869316101, 0.06176856905221939, 0.06140986084938049, 0.06126512959599495, 0.061219584196805954, 0.06089375540614128, 0.060807228088378906, 0.060533493757247925, 0.06033150106668472, 0.06031341850757599, 0.06064048409461975, 0.06014033034443855, 0.059796229004859924, 0.05971802398562431, 0.05976886302232742, 0.05971113219857216, 0.059356529265642166, 0.05924700200557709, 0.0592779666185379, 0.05902724713087082, 0.05897742882370949, 0.05890514329075813, 0.058852728456258774, 0.058807309716939926, 0.05845177546143532, 0.05824488773941994, 0.058380115777254105, 0.05818159133195877, 0.05816194787621498, 0.05789194256067276, 0.0578022226691246, 0.05778692662715912, 0.057664331048727036, 0.05744417756795883, 0.05728695169091225, 0.05715949460864067, 0.05697004497051239]"
val_loss,"[0.04284072294831276, 0.03911057114601135, 0.034882672131061554, 0.03305797651410103, 0.03261072561144829, 0.03298210725188255, 0.030823267996311188, 0.030205970630049706, 0.030789123848080635, 0.02988199144601822, 0.029169941321015358, 0.028807373717427254, 0.028636770322918892, 0.028664451092481613, 0.02884271740913391, 0.027992213144898415, 0.027549266815185547, 0.02706274203956127, 0.026756811887025833, 0.02634253166615963, 0.026061907410621643, 0.02634010836482048, 0.025823118165135384, 0.02531932108104229, 0.025403689593076706, 0.025461992248892784, 0.024661630392074585, 0.024455184116959572, 0.025239896029233932, 0.024591296911239624, 0.023721588775515556, 0.02317596971988678, 0.023996500298380852, 0.022719819098711014, 0.022350268438458443, 0.022382130846381187, 0.021943528205156326, 0.02166927233338356, 0.022034119814634323, 0.022195328027009964, 0.020990177989006042, 0.022430481389164925, 0.02078661508858204, 0.02098340541124344, 0.020394854247570038, 0.02012273296713829, 0.02007768303155899, 0.020175527781248093, 0.019447939470410347, 0.01936681941151619, 0.019066596403717995, 0.01906311698257923, 0.018906578421592712, 0.0187031552195549, 0.01887243613600731, 0.018349450081586838, 0.01860726997256279, 0.01838701404631138, 0.018533216789364815, 0.01803697645664215, 0.017964836210012436, 0.017805740237236023, 0.017618905752897263, 0.01763296127319336, 0.01735701784491539, 0.017537156119942665, 0.01731129176914692, 0.017911860719323158, 0.017170721665024757, 0.017248976975679398, 0.017020659521222115, 0.016878202557563782, 0.016747156158089638, 0.01674589142203331, 0.01666187308728695, 0.01683567836880684, 0.016638919711112976, 0.01697641983628273, 0.01666918769478798, 0.016278505325317383, 0.01662798970937729, 0.016496868804097176, 0.01652604714035988, 0.016004370525479317, 0.016140557825565338, 0.015802530571818352, 0.015991700813174248, 0.016078487038612366, 0.01570832170546055, 0.015660924836993217, 0.01575574278831482, 0.015654640272259712, 0.01554823387414217, 0.015496219508349895, 0.015637550503015518, 0.015744265168905258, 0.015771547332406044, 0.015329214744269848, 0.015478897839784622, 0.015323740430176258, 0.01567133329808712, 0.015457719564437866, 0.015619389712810516, 0.015682490542531013, 0.01506032794713974, 0.01492855604737997, 0.015035906806588173, 0.014965355396270752, 0.014846336096525192, 0.015110346488654613, 0.014833389781415462, 0.014595710672438145, 0.014784010127186775, 0.014517812058329582, 0.014599781483411789, 0.014573918655514717, 0.014690332114696503, 0.014474735595285892, 0.014462318271398544, 0.01453675888478756, 0.01433860044926405, 0.014351669698953629, 0.014441262930631638, 0.01427776925265789, 0.014297273010015488, 0.014273323118686676, 0.0143598522990942, 0.014416963793337345, 0.014263853430747986, 0.014293380081653595, 0.014216230250895023, 0.013879895210266113, 0.014223453588783741, 0.01424174103885889, 0.014344057068228722, 0.014052100479602814, 0.013952099718153477, 0.014240783639252186, 0.013904293067753315, 0.013811241835355759, 0.014056704938411713, 0.01405313704162836, 0.013901486061513424, 0.013828443363308907, 0.013898063451051712, 0.013780557550489902, 0.013663370162248611, 0.013615068979561329, 0.01371390838176012, 0.013719988986849785]"
val_mse,"[0.17655855417251587, 0.16165532171726227, 0.1417613923549652, 0.13139374554157257, 0.12961600720882416, 0.133357971906662, 0.12393541634082794, 0.12179381400346756, 0.12383536994457245, 0.11775199323892593, 0.11694646626710892, 0.11546043306589127, 0.11353199183940887, 0.11276081204414368, 0.11427926272153854, 0.11120818555355072, 0.11055243015289307, 0.10839344561100006, 0.10642966628074646, 0.10573741793632507, 0.10403744131326675, 0.10486237704753876, 0.1045914813876152, 0.1014057844877243, 0.1013336256146431, 0.10177971422672272, 0.09866135567426682, 0.09953596442937851, 0.09999912977218628, 0.09772858023643494, 0.09549541771411896, 0.09329546242952347, 0.09673458337783813, 0.0902252048254013, 0.09066440165042877, 0.09009532630443573, 0.08915054798126221, 0.08784998208284378, 0.08919662237167358, 0.0887671560049057, 0.08508473634719849, 0.0881495326757431, 0.0833793357014656, 0.08569400757551193, 0.08231990784406662, 0.08133870363235474, 0.08057118207216263, 0.08228278160095215, 0.0785331130027771, 0.07885943353176117, 0.07723623514175415, 0.07810652256011963, 0.07758741825819016, 0.07574164867401123, 0.07572844624519348, 0.07490158081054688, 0.07524190843105316, 0.07531698793172836, 0.07522422820329666, 0.07356768846511841, 0.07319072633981705, 0.07388979941606522, 0.07230976223945618, 0.07189890742301941, 0.07127439230680466, 0.07272768765687943, 0.07078809291124344, 0.07381684333086014, 0.06997010856866837, 0.0708562582731247, 0.07025798410177231, 0.06891186535358429, 0.06855516135692596, 0.06878096610307693, 0.06802518665790558, 0.06855227053165436, 0.0688290074467659, 0.06969255208969116, 0.06833628565073013, 0.066549152135849, 0.06796059012413025, 0.06748946011066437, 0.06727814674377441, 0.06569557636976242, 0.06634148955345154, 0.06502676755189896, 0.06584514677524567, 0.06613871455192566, 0.06427184492349625, 0.06433667987585068, 0.06441699713468552, 0.06447935104370117, 0.06457903236150742, 0.06367641687393188, 0.06411266326904297, 0.06393549591302872, 0.06462132185697556, 0.06302031129598618, 0.0637320727109909, 0.06285878270864487, 0.06416173279285431, 0.06367789953947067, 0.06320162117481232, 0.06367924809455872, 0.06256864219903946, 0.061949439346790314, 0.062368620187044144, 0.061630163341760635, 0.06121768802404404, 0.06344493478536606, 0.06172798201441765, 0.06082972139120102, 0.06161683425307274, 0.06004995107650757, 0.060505446046590805, 0.060191672295331955, 0.060686398297548294, 0.06013621389865875, 0.059642694890499115, 0.06052195653319359, 0.05958608537912369, 0.05978276953101158, 0.06021464616060257, 0.05964108929038048, 0.05916338041424751, 0.05913916230201721, 0.05963311344385147, 0.0593402199447155, 0.05906473100185394, 0.058752935379743576, 0.05944518744945526, 0.05768164247274399, 0.05922898277640343, 0.0589393749833107, 0.05911793187260628, 0.05847674980759621, 0.05798765644431114, 0.058851905167102814, 0.05797003582119942, 0.05753017216920853, 0.058902692049741745, 0.05919164791703224, 0.05791955813765526, 0.05744034796953201, 0.057780370116233826, 0.057344693690538406, 0.05706280469894409, 0.05682346597313881, 0.057174038141965866, 0.056711480021476746]"
